Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Sodhi Real Estate & Builders,"CS Toor Enclave, Near Verka milk plant, nh-1, Jalandhar, Punjab 144008 ",09915372234,https://www.google.com/maps/place/Sodhi+Real+Estate+%26+Builders/data=!4m7!3m6!1s0x391a5beb557db1dd:0x5900414275e33fdb!8m2!3d31.3723408!4d75.5550043!16s%2Fg%2F11fct117q_!19sChIJ3bF9VetbGjkR2z_jdUJBAFk?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],https://in.linkedin.com/in/sodhi-uncle-851137107
guru kirpa real estate,"near reliance store, E Block, Shaheed Bhagat Singh Nagar, Ludhiana, Punjab 141001 ",09041110111,https://www.google.com/maps/place/guru+kirpa+real+estate/data=!4m7!3m6!1s0x391a83b786e40983:0x8303eace80d417c2!8m2!3d30.880591!4d75.8140159!16s%2Fg%2F11h7cznhsh!19sChIJgwnkhreDGjkRwhfUgM7qA4M?authuser=0&hl=en&rclk=1,https://linktr.ee/gurukirpaestate,"['er.samarbajaj@gmail.com', 'info@gurukirparealestate.in', 'gkjaipur@gmail.com', 'vankush@gmail.com', 'info@kirpaproperties.com']",https://in.linkedin.com/company/gurukrupa-real-estate
Shiva Property,"Corporate Office: Ground Floor, 66 Feet Rd, opp. Curo Mall Haveli, near HP Petrol Pump, Punjabi Bagh Extention, Mithapur, Jalandhar, Punjab 144005 ",09056123555,https://www.google.com/maps/place/Shiva+Property/data=!4m7!3m6!1s0x391a5ba75846c277:0x487a394613e27eda!8m2!3d31.2829983!4d75.5866589!16s%2Fg%2F11sbq_cgn7!19sChIJd8JGWKdbGjkR2n7iE0Y5ekg?authuser=0&hl=en&rclk=1,https://shivaproperty.in/,"['shivapropertypunjab@gmail.com', 'shivapropertyjal@gmail.com', 'o7emp03@gmail.com', 'shivapropdelhi@gmail.com']",https://www.linkedin.com/company/shiva-properties
"SEHDEV PROPERTIES & BUILDERS - Best Property Dealers in Jalandhar, Real Estate Agent, Real Estate Advisor in Jalandhar","main road, Amrit Vihar, Salempur, Jalandhar, Punjab 144004 ",09888343778,"https://www.google.com/maps/place/SEHDEV+PROPERTIES+%26+BUILDERS+-+Best+Property+Dealers+in+Jalandhar,+Real+Estate+Agent,+Real+Estate+Advisor+in+Jalandhar/data=!4m7!3m6!1s0x391a5197ed73d63d:0x5036858595759f6a!8m2!3d31.37874!4d75.557364!16s%2Fg%2F11ry98wmf7!19sChIJPdZz7ZdRGjkRap91lYWFNlA?authuser=0&hl=en&rclk=1",Not present on google business profiles,[],Not present on google business profiles
Verma Properties,"1, 100, Lodhi Club Rd, J Block, Housing Board Colony, Bhai Randhir Singh Nagar, Ludhiana, Punjab 141012 ",08360788152,https://www.google.com/maps/place/Verma+Properties/data=!4m7!3m6!1s0x391a819e17381cc7:0xedca261edce547e!8m2!3d30.8807128!4d75.7922248!16s%2Fg%2F11gbw7cf3b!19sChIJxxw4F56BGjkRflTO7WGi3A4?authuser=0&hl=en&rclk=1,http://www.rentedpropertiesludhiana.com/,"['varmapropertiesllc@gmail.com', 'info@vermapropertiesllc.com', 'bvarma1965@gmail.com', 'ackshproperties@gmail.com']",https://www.linkedin.com/company/varma-properties-group
Real Estate Linkers,"Chandigarh Road,Nh-5, and, opp. Osho forge, near container yard, Ludhiana, Punjab 141123 ",09814900201,https://www.google.com/maps/place/Real+Estate+Linkers/data=!4m7!3m6!1s0x391a9d8b23b9f40b:0x6702dfaea338458b!8m2!3d30.8741829!4d75.9651063!16s%2Fg%2F11h3f06n0t!19sChIJC_S5I4udGjkRi0U4o67fAmc?authuser=0&hl=en&rclk=1,http://www.realestatelinkers.com/,"['realestatelinkers2@gmail.com', 'linkersrealtors@yahoo.com', 'support@linkersindia.in', 'realtylinkers@gmail.com', 'info@estatelinkers.com', 'realtylinkers@gmai.com']",https://in.linkedin.com/company/linkers-india
Monga Properties,"3rd Floor, 3325, Ferozepur Rd, Gurdev Nagar, Ludhiana, Punjab 141001 ",09872888455,https://www.google.com/maps/place/Monga+Properties/data=!4m7!3m6!1s0x391a8309bb0844e9:0xf4c5ab15496ac591!8m2!3d30.8992196!4d75.8249477!16s%2Fg%2F11jcrtr7bb!19sChIJ6UQIuwmDGjkRkcVqSRWrxfQ?authuser=0&hl=en&rclk=1,http://www.mongaproperties.com/,"['contact@mongaproperties.com', 'corp.mails@gmail.com', 'support@mongainfratech.com', 'noidaproperty@yahoo.co.in']",Not present on google business profiles
Sekhon Real Estate,"S City Rd, Malakpur Bet, Punjab 142027 ",09872163815,https://www.google.com/maps/place/Sekhon+Real+Estate/data=!4m7!3m6!1s0x391a819debf8e613:0xbd226abc013c2e76!8m2!3d30.9195625!4d75.7414375!16s%2Fg%2F11lh52g8pj!19sChIJE-b4652BGjkRdi48AbxqIr0?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['indersekhonrealtor@gmail.com', 'realtorharmansekhon@gmail', 'sekhon.mps@gmail.com', 'realtorsekhon22@gmail.com']",Not present on google business profiles
Mirador Realty - Real Estate Agent & Property Dealer in Mohali | Chandigarh,"Third floor, Jubilee Junction, SCO 28, Airport Road, opposite INDIAN SCHOOL OF BUSINESS, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062 ",09609000042,https://www.google.com/maps/place/Mirador+Realty+-+Real+Estate+Agent+%26+Property+Dealer+in+Mohali+%7C+Chandigarh/data=!4m7!3m6!1s0x390fefeb5d061985:0xfc42ea8927b311da!8m2!3d30.6719646!4d76.7279492!16s%2Fg%2F11w9fh4779!19sChIJhRkGXevvDzkR2hGzJ4nqQvw?authuser=0&hl=en&rclk=1,https://miradorrealty.com/,"['hello@miradorrealty.com', 'william.simpson@miradorrealestate.com', 'k.saladino@miradorny.com', 'helpdeskclick2property@gmail.com', 'Mekarla.saladino@miradorrealestate.com']",Not present on google business profiles
Thapar real estate & builders,"Main Canal Road, S City Rd, near Elgin cafe, Ludhiana, Jhamat, Punjab 142027 ",08728000572,https://www.google.com/maps/place/Thapar+real+estate+%26+builders/data=!4m7!3m6!1s0x391a8138b019ea23:0x7c98b38d440210dc!8m2!3d30.9060814!4d75.7445409!16s%2Fg%2F11y1m5n5bv!19sChIJI-oZsDiBGjkR3BACRI2zmHw?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
Mohali Real Estate,"Shop No 5, Arista Palace, Sunny Enclave, Sahibzada Ajit Singh Nagar, Punjab 140301 ",09990669494,https://www.google.com/maps/place/Mohali+Real+Estate/data=!4m7!3m6!1s0x390ff1007304323d:0x761f6124dea98224!8m2!3d30.7668598!4d76.6768272!16s%2Fg%2F11y37n73rx!19sChIJPTIEcwDxDzkRJIKp3iRhH3Y?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['anmolempire@gmail.com', 'parveenattri24@gmail.com', 'info@thesmilespace.in', 'realty.options2018@gmail.com', 'aeroinframohali@gmail.com', 'malhirealestatehub@gmail.com']",Not present on google business profiles
Aanchal Realtors,"1327, 7 phase, near YPS Chowk, Sector 61, Sahibzada Ajit Singh Nagar, Punjab 160062 ",07009315802,https://www.google.com/maps/place/Aanchal+Realtors/data=!4m7!3m6!1s0x390fef9d28cd3857:0x5f8582e8bc6f9fb4!8m2!3d30.7097437!4d76.7280583!16s%2Fg%2F11ssfygz6j!19sChIJVzjNKJ3vDzkRtJ9vvOiChV8?authuser=0&hl=en&rclk=1,https://aanchalrealtors.com/,[],Not present on google business profiles
#1 GOD PROPERTIES (TO-LET),"Office No. 4, Sector 32A, Police colony chownk, Chandigarh Rd, Jamalpur, Ludhiana, Punjab 141010 ",07986834094,https://www.google.com/maps/place/%231+GOD+PROPERTIES+%28TO-LET%29/data=!4m7!3m6!1s0x391a832de92dd5f5:0xc266278e9c250861!8m2!3d30.9097351!4d75.8925514!16s%2Fg%2F11btm397g8!19sChIJ9dUt6S2DGjkRYQglnI4nZsI?authuser=0&hl=en&rclk=1,https://godproperties.blogspot.com/,[],Not present on google business profiles
karam real estate & builders,"200 Feet Rd, near gurudwara shaheedan, opp. sekhon boutique, Phullanwal, Ludhiana, Punjab 141013 ",07696114000,https://www.google.com/maps/place/karam+real+estate+%26+builders/data=!4m7!3m6!1s0x391a8382e3d42695:0xfb64c211ba6476e6!8m2!3d30.8680906!4d75.8205154!16s%2Fg%2F11ll8xv9t7!19sChIJlSbU44KDGjkR5nZkuhHCZPs?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
IMPERIAL REALTORS & IMPERIAL CONSTRUCTION GROUP,"Sco 68, Second floor PR-7, Mohali Airport Rd, Sector 82, Sahibzada Ajit Singh Nagar, Punjab 140306 ",08288068460,https://www.google.com/maps/place/IMPERIAL+REALTORS+%26+IMPERIAL+CONSTRUCTION+GROUP/data=!4m7!3m6!1s0x390feb37e89b70cd:0xd0778e520d2caa!8m2!3d30.6581944!4d76.7368928!16s%2Fg%2F11h5w8k2s3!19sChIJzXCb6DfrDzkRqiwNUo530AA?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
"Punnu properties and builders Pvt Ltd - Real Estate Agent, Real Estate Consultant, Commercial, Residential","Urban Estate Rd, Phase 1, Urban Estate Dugri, Ludhiana, Punjab 141001 ",09878970777,"https://www.google.com/maps/place/Punnu+properties+and+builders+Pvt+Ltd+-+Real+Estate+Agent,+Real+Estate+Consultant,+Commercial,+Residential/data=!4m7!3m6!1s0x391a825b6797dfdd:0x4cfb98cd542338c3!8m2!3d30.873552!4d75.843318!16s%2Fg%2F11b6dpmb2b!19sChIJ3d-XZ1uCGjkRwzgjVM2Y-0w?authuser=0&hl=en&rclk=1",Not present on google business profiles,[],Not present on google business profiles
Gangahar Property dealer builders & colonizers-Best Property Consultant in Amritsar/Real Estate Consultant in Amritsar/Punjab,"Shop No 5, Majitha Rd, Prakash Nagar, Amritsar, Punjab 143001 ",09814044988,https://www.google.com/maps/place/Gangahar+Property+dealer+builders+%26+colonizers-Best+Property+Consultant+in+Amritsar%2FReal+Estate+Consultant+in+Amritsar%2FPunjab/data=!4m7!3m6!1s0x3919636edca343af:0x1d5b3e864cb4aa85!8m2!3d31.658949!4d74.889381!16s%2Fg%2F11b6cpwpvc!19sChIJr0Oj3G5jGTkRhaq0TIY-Wx0?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
MAKKAR REAL ESTATE,"Shop no 1, new bypass, new, Dhandra Rd, Kuldeep Nagar, Nitesh Vihar, Baba Deep Singh Nagar, Ludhiana, Punjab 141116 ",09877600523,https://www.google.com/maps/place/MAKKAR+REAL+ESTATE/data=!4m7!3m6!1s0x391a83741d1a99a1:0xfdc5284c49722cd2!8m2!3d30.8584137!4d75.8473012!16s%2Fg%2F11mygfnsp_!19sChIJoZkaHXSDGjkR0ixySUwoxf0?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['my.client123@gmail.com', 'mankarsrealestate@gmail.com', 'makkarrealestate12@yahoo.com']",Not present on google business profiles
Dashmesh Properties,"K-3, S City Main Rd, South City, Ayali Khurd, Punjab 142027 ",09814064456,https://www.google.com/maps/place/Dashmesh+Properties/data=!4m7!3m6!1s0x391a8125c807310d:0x777ee37e87bee1ad!8m2!3d30.9129265!4d75.7675416!16s%2Fg%2F11c209bnx1!19sChIJDTEHyCWBGjkRreG-h37jfnc?authuser=0&hl=en&rclk=1,http://dashmeshproperties.in/,"['dashmesh.2004@gmail.com', 'saledashmeshproperty@gmail.com', 'Contact us NOW @ +91-98140-64456 or +91-98151-89955']",Not present on google business profiles
AGATE REAL ESTATE,"Marble Market, 27-28, Thakkarwal, Ludhiana, Punjab 142022 ",08669600096,https://www.google.com/maps/place/AGATE+REAL+ESTATE/data=!4m7!3m6!1s0x8801629662c3fff:0x76f98d85b4b5b7e7!8m2!3d30.8487672!4d75.7942579!16s%2Fg%2F11wfx1g4pc!19sChIJ_z8sZikWgAgR57e1tIWN-XY?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['anooppratap79@gmail.com', 'info@agaterealestate.bh', 'info@agatebay.com', 'ruth@century21agate.com']",Not present on google business profiles
