Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Smart Gaming Store - Computer Shop SP Road,"1st floor, ahalya mansion, 81, Sadar Patrappa Rd, 3rd Cross, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002 ",06360484042,https://www.google.com/maps/place/Smart+Gaming+Store+-+Computer+Shop+SP+Road/data=!4m7!3m6!1s0x3bae1585a290b473:0xb600e72f9e82089d!8m2!3d12.9647873!4d77.583359!16s%2Fg%2F11p13rbx3j!19sChIJc7SQooUVrjsRnQiCni_nALY?authuser=0&hl=en&rclk=1,https://smartgamingstore.in/,"['sales@smartgames.club', 'privacy@smart.be']",Not present on google business profiles
IBeON INFOTECH PVT LTD - BEST IT SUPPORT COMPANY IN BANGALORE,"8/1, 1st floor, 1st A cross, 24th Main Rd, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078 ",08048535499,https://www.google.com/maps/place/IBeON+INFOTECH+PVT+LTD+-+BEST+IT+SUPPORT+COMPANY+IN+BANGALORE/data=!4m7!3m6!1s0x3bae15a28a8fcea3:0xfe273a8bd6c8a447!8m2!3d12.9158411!4d77.585894!16s%2Fg%2F1ptxfyn46!19sChIJo86PiqIVrjsRR6TI1os6J_4?authuser=0&hl=en&rclk=1,http://www.ibeoninfotech.com/,"['info@ibeoninfotech.com', 'mdrabban.git@gmail.com']",https://in.linkedin.com/in/ibeon-infotech-7445a21b9
Object IT Solutions INDIA Pvt. Ltd,"1st Floor, 75/757, 10th Main Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011 ",09480529808,https://www.google.com/maps/place/Object+IT+Solutions+INDIA+Pvt.+Ltd/data=!4m7!3m6!1s0x3bae157aa93f6c05:0xb11e9add4d023116!8m2!3d12.925683!4d77.5847589!16s%2Fg%2F11lgpjxtts!19sChIJBWw_qXoVrjsRFjECTd2aHrE?authuser=0&hl=en&rclk=1,http://www.objectit.com/,"['hr@objectit.com', 'ebds9999@gmail.com', 'email@example.com', 'ngondi@otsi-usa.com', 'Contact Us @ 080 4155 6556']","https://in.linkedin.com/company/object-it-solutions#:~:text=About%20us,https://www.objectit.com"
IoTree Minds LLP,"Cunningham Rd, Vasanth Nagar, Bengaluru, Karnataka 560001 ",07899109581,https://www.google.com/maps/place/IoTree+Minds+LLP/data=!4m7!3m6!1s0x3bae25c0f04a62c1:0xd2c05ff06794f40e!8m2!3d12.9834808!4d77.5981682!16s%2Fg%2F11rhqnx4b2!19sChIJwWJK8MAlrjsRDvSUZ_BfwNI?authuser=0&hl=en&rclk=1,https://www.iotreeminds.com/,"['sales@iotreeminds.in', 'support@iotreeminds.com', 'bharath@iotreeminds.com', ""Bharath Jairam's email address is b***@iotreeminds.com"", 'iotreeminds@gmail.com']",https://in.linkedin.com/company/iotree-minds-llp
Suprabhat it solutions,"8/2, 2nd floor, 2nd cross, Sadar Patrappa Rd, Bengaluru, Karnataka 560002 ",09353582893,https://www.google.com/maps/place/Suprabhat+it+solutions/data=!4m7!3m6!1s0x3bae1548571f0d79:0x85ed7fbc0424be0f!8m2!3d12.9647958!4d77.583677!16s%2Fg%2F11qq3zc6h7!19sChIJeQ0fV0gVrjsRD74kBLx_7YU?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['suprabhatit@yahoo.com', 'hingerb1964@gmail.com', 'sales@stda.in']",Not present on google business profiles
Full stack developer course in Bangalore | Cyber Security Course | Digital Marketing - Alpha Tech Academy,"44, Susheela Rd, Lalbagh, Upparahalli, Mavalli, Bengaluru, Karnataka 560004 ",09036281269,https://www.google.com/maps/place/Full+stack+developer+course+in+Bangalore+%7C+Cyber+Security+Course+%7C+Digital+Marketing+-+Alpha+Tech+Academy/data=!4m7!3m6!1s0x3bae1579826ba8e1:0x563fe7b1c5d127ec!8m2!3d12.9497011!4d77.5802326!16s%2Fg%2F11l6g9c2ch!19sChIJ4ahrgnkVrjsR7CfRxbHnP1Y?authuser=0&hl=en&rclk=1,https://atas.in/contact/,"['info@atas.in', 'atasindia10@gmail.com']",Not present on google business profiles
BlueRose Technologies Pvt. Ltd.,"BlueRose Technologies, M.S. Square, 34, Langford Rd, Bheemanna Garden, Langford Town, Shanti Nagar, Bengaluru, Karnataka 560027 ",08046464949,https://www.google.com/maps/place/BlueRose+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3bae15d9718300fd:0xe4730a6f3494c570!8m2!3d12.9621815!4d77.5959213!16s%2Fg%2F11c5rvx4ff!19sChIJ_QCDcdkVrjsRcMWUNG8Kc-Q?authuser=0&hl=en&rclk=1,https://bluerose-tech.com/,"['Email-chandra.bajpai@bluerose-tech.com', 'harinath_reddy@bluerose-tech.com', 'indaccounts@bluerose-tech.com', 'dilipnaik@bluerose-tech.com', ""first '_' last@bluerose-tech.com""]","https://in.linkedin.com/company/bluerosetechnologies#:~:text=About%20us,BlueRose%20Technologies%20%E2%80%93%20Engineered%20for%20Outcomes."
IOLITE Technologies Private Limited.,"No 13, 1st Cross, RRMR Extension, K.H Double Road, Shanthinagar, Bengaluru, Karnataka 560027 ",09845030138,https://www.google.com/maps/place/IOLITE+Technologies+Private+Limited./data=!4m7!3m6!1s0x3bae15dba87d257d:0x1eb57a3f0cf4a854!8m2!3d12.9591269!4d77.5928528!16s%2Fg%2F11cjhzz6k1!19sChIJfSV9qNsVrjsRVKj0DD96tR4?authuser=0&hl=en&rclk=1,http://iolite.co.in/,"['saji@iolite.co.in', 'contact@iolite.co.in', 'vbabu_ca@yahoo.com', 'Email ID: *****@iolite.co.in']",https://in.linkedin.com/company/iolite-technologies-official
Pixel Softek Private Limited,"KCN Bhavan, 6, Yamuna Bai Rd, Madhava Nagar, Gandhi Nagar, Bengaluru, Karnataka 560001 ",08023085700,https://www.google.com/maps/place/Pixel+Softek+Private+Limited/data=!4m7!3m6!1s0x3bae16773e7dc413:0x5ff373e6854880a0!8m2!3d12.9847156!4d77.5776909!16s%2Fg%2F11c0w4lfgr!19sChIJE8R9PncWrjsRoIBIheZz818?authuser=0&hl=en&rclk=1,http://pixelsoftek.in/,"['pvrai@pixelsoftek.com', 'Email: *****@pixelsoftek.com']",https://in.linkedin.com/company/pixel-softek
ACL Digital,"IBC Knowledge Park, Tower D, 4/1, Bannerghatta Rd, S.G. Palya, Bengaluru, Karnataka 560029 ",08040343000,https://www.google.com/maps/place/ACL+Digital/data=!4m7!3m6!1s0x3bae1525265cdd67:0x43934a7e7c43e444!8m2!3d12.9327284!4d77.6034976!16s%2Fg%2F11bw5t823g!19sChIJZ91cJiUVrjsRRORDfH5Kk0M?authuser=0&hl=en&rclk=1,https://www.acldigital.com/,"['business@acldigital.com', 'applicant.acc@acldigital.com', 'ACL Digital recruitment team corresponds from email addresses with the domain @acldigital.com']","https://in.linkedin.com/company/acl-digital#:~:text=ACL%20Digital%20is%20a%20design,accelerate%20innovation%20and%20transform%20businesses."
I S INFOTECH PVT LTD,"3rd Floor, Opp:Maruthi Mandir, 2953, WOC Road, Vijaynagar, vijaynagar, bangalore, Bengaluru, Karnataka 560104 ",09916328110,https://www.google.com/maps/place/I+S+INFOTECH+PVT+LTD/data=!4m7!3m6!1s0x3bae3ddf078ef35f:0x7e429704459b1dc9!8m2!3d12.966608!4d77.536114!16s%2Fg%2F11c45vz_rr!19sChIJX_OOB989rjsRyR2bRQSXQn4?authuser=0&hl=en&rclk=1,http://isinfotech.in/,"['dbsajjanar.co@gmail.com', 'indianinfotechsoftware@yahoo.com', 'hr@infotechcomms.net', 'nagabhushana.rao@attra.com.au']",https://www.linkedin.com/company/kaspa-infotech-private-limited
VANG TECHNOLOGIES PVT LTD,"1,2,3, VANG TECHNOLOGIES PVT LTD, opp. Movie Land Theater, Gandhi Nagar, Bengaluru, Karnataka 560009 ",09738425496,https://www.google.com/maps/place/VANG+TECHNOLOGIES+PVT+LTD/data=!4m7!3m6!1s0x3bae160e24a33c53:0xa8784e7dfd7102ef!8m2!3d12.9770911!4d77.5772336!16s%2Fg%2F11dzv7cmd_!19sChIJUzyjJA4WrjsR7wJx_X1OeKg?authuser=0&hl=en&rclk=1,https://www.vangtechnologies.in/,"['info@vangtechnologies.in', 'support@vangtechnologies.in']",Not present on google business profiles
HUVIAiR Technologies,"1st floor, 35, Kasturba Cross Rd, off Lavelle Road, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001 ",09945429131,https://www.google.com/maps/place/HUVIAiR+Technologies/data=!4m7!3m6!1s0x3bae170d780c3acd:0xce4bd77324dc03db!8m2!3d12.9735208!4d77.5990165!16s%2Fg%2F11h2pjm8z8!19sChIJzToMeA0XrjsR2wPcJHPXS84?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['vikshut@huviair.com', 'info@huviair.com', 'a****@huviair.com', 'marketing@huviair.com', 'pjarjun@gmail.com']",https://in.linkedin.com/company/constra-tech
Newfound Info Tech Private Limited,"14th floor, Skav 909 Building, Lavelle Road, Ashok Nagar, Bengaluru, Karnataka 560025 ",08067309111,https://www.google.com/maps/place/Newfound+Info+Tech+Private+Limited/data=!4m7!3m6!1s0x3bae15d7898bce05:0xd33abba4b8f3078d!8m2!3d12.9655029!4d77.5964361!16s%2Fg%2F11hbqdb93g!19sChIJBc6LidcVrjsRjQfzuKS7OtM?authuser=0&hl=en&rclk=1,Not present on google business profiles,['info@newfound-infotech.com'],"https://www.linkedin.com/company/newfound-technologies#:~:text=About%20us,Minnesota%2C%20Illinois%2C%20and%20Indiana."
S.S.R Solutions,"1st Floor, No.5, Cubbonpet 4th Cross, Cubbonpete, Nagarathpete, Bengaluru, Karnataka 560002 ",09071210245,https://www.google.com/maps/place/S.S.R+Solutions/data=!4m7!3m6!1s0x3bae1373f222cf63:0x802fa381d57e200d!8m2!3d12.9678517!4d77.5866118!16s%2Fg%2F11ff4h6pz9!19sChIJY88i8nMTrjsRDSB-1YGjL4A?authuser=0&hl=en&rclk=1,http://www.ssrsolutions.co.in/,"['ssr.cubbonpet@gmail.com', 'ssrsolutions@mail.com']","https://in.linkedin.com/company/ssr-solutions-pvt-ltd#:~:text=About%20us,Locations"
Oracle,"India Development Centre, Oracle Technology Park, No. 3, Bannerghatta Rd, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029 ",08041076000,https://www.google.com/maps/place/Oracle/data=!4m7!3m6!1s0x3bae6acd4bcf9e93:0xeadb8da25ebfb1cf!8m2!3d12.9344417!4d77.6015209!16s%2Fg%2F1vhq24cm!19sChIJk57PS81qrjsRz7G_XqKN2-o?authuser=0&hl=en&rclk=1,https://www.oracle.com/in/,[],Not present on google business profiles
Klaus IT Solutions Pvt Ltd,"#7, Albert St, Shanthala Nagar, Richmond Town, Bengaluru, Karnataka 560025 ",08049016111,https://www.google.com/maps/place/Klaus+IT+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3bae15d582ef0b5b:0x6a9b6f5d625408e1!8m2!3d12.9670908!4d77.6047255!16s%2Fg%2F11bw2fzkyy!19sChIJWwvvgtUVrjsR4QhUYl1vm2o?authuser=0&hl=en&rclk=1,http://www.klausit.com/,"['raghu@klausit.com', 'contact@klausit.com', 'xxxx@klausit.com']",https://in.linkedin.com/company/klaus-it-solutions
Ziac Software,"No. 5, 2nd Cross, CSI compound, Mission Rd, Bengaluru, Karnataka 560027 ",09972595464,https://www.google.com/maps/place/Ziac+Software/data=!4m7!3m6!1s0x3bae163b4ae85d7f:0x5211fd34f1491a78!8m2!3d12.9628242!4d77.588866!16s%2Fg%2F1v299g90!19sChIJf13oSjsWrjsReBpJ8TT9EVI?authuser=0&hl=en&rclk=1,https://www.ziacsoft.com/,"['info@ziacsoft.com', 'Ziacsupport@ziacsoft.com', 'ziacsales@ziacsoft.com', 'email: info@ziacsoft.com', 'Email: *ramesh@ziacsoft.com']",https://in.linkedin.com/company/ziacsoft
G7 CR Technologies India Pvt Ltd,"3rd floor, Mitra Towers, 10/4, Kasturba Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001 ",08046414200,https://www.google.com/maps/place/G7+CR+Technologies+India+Pvt+Ltd/data=!4m7!3m6!1s0x3bae167e2fa71621:0x1f56c87698101c58!8m2!3d12.9760336!4d77.5989907!16s%2Fg%2F11bzs16ccq!19sChIJIRanL34WrjsRWBwQmHbIVh8?authuser=0&hl=en&rclk=1,https://g7cr.com/,"['contact.us@g7cr.com', 'sales@g7cr.com']",https://in.linkedin.com/company/g7cr-technologies
NuWare Systems LLP,"1st Floor, 2/2, Embassy Icon, Infantry Rd, Vasanth Nagar, Bengaluru, Karnataka 560001 ",08067166300,https://www.google.com/maps/place/NuWare+Systems+LLP/data=!4m7!3m6!1s0x3bae16afb057c46d:0xb50980ed9e059408!8m2!3d12.9835571!4d77.5953982!16s%2Fg%2F11b73pjx2d!19sChIJbcRXsK8WrjsRCJQFnu2ACbU?authuser=0&hl=en&rclk=1,http://www.nuware.com/,"['subu.krishnan@nuware.com', 'info@nuware.com']","https://www.linkedin.com/company/nuware#:~:text=About%20us,Company%20size%20501%2D1%2C000%20employees"
Paramantra,"Condor, 101/1, Richmond Rd, Shanthala Nagar, Richmond Circle Workie, Mirage, Langford Gardens, Bengaluru, Karnataka 560025 ",18002585733,https://www.google.com/maps/place/Paramantra/data=!4m7!3m6!1s0x3bae1429ac8b9233:0xd70c6a95ea1cf505!8m2!3d12.96444!4d77.597437!16s%2Fg%2F11fylw8qss!19sChIJM5KLrCkUrjsRBfUc6pVqDNc?authuser=0&hl=en&rclk=1,https://www.paramantra.com/contact.html,"['info@paramantra.com', 'paramantra.ipl@gmail.com']",https://in.linkedin.com/in/tjparamantra#:~:text=Tathagat%20Jaruhar%20%2D%20Paramantra%20%7C%20LinkedIn
Infosys Limited,"N 403. 405 North Block, 4th Floor, Manipal Centre, Near-Syndicate Bank, Mahatma Gandhi Road, Dickenson Road, Bengaluru, Karnataka 560042 ",08025592088,https://www.google.com/maps/place/Infosys+Limited/data=!4m7!3m6!1s0x3bae1684160c0049:0x9997b3fa98599eaf!8m2!3d12.9751407!4d77.6145964!16s%2Fg%2F1tg6nkqs!19sChIJSQAMFoQWrjsRr55ZmPqzl5k?authuser=0&hl=en&rclk=1,https://www.infosys.com/,"['InStep_team@infosys.com', 'askus@infosys.com']",https://in.linkedin.com/company/infosys
Wisdomleaf Technologies (P) Limited,"Between 17th and, No. 71/1,Margosa Road, 18th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560055 ",08023447403,https://www.google.com/maps/place/Wisdomleaf+Technologies+%28P%29+Limited/data=!4m7!3m6!1s0x3bae162c4202ad17:0xc85dee889b46b514!8m2!3d13.0075428!4d77.5693039!16s%2Fg%2F1tdhcg6r!19sChIJF60CQiwWrjsRFLVGm4juXcg?authuser=0&hl=en&rclk=1,http://www.wisdomleaf.com/,"['contact@wisdomleaf.com', 'accounts@wisdomleaf.com']","https://in.linkedin.com/company/wisdomleaf-technologies#:~:text=Wisdomleaf%20Technologies%20Pvt.%20Ltd.%2C%20a%20CMMi%20Level,Bangalore%20with%20core%20competencies%20in%20the%20area"
Cotocus,"Muniswamy Garden, BTM Layout, Bengaluru, Karnataka 560025 ",07004835930,https://www.google.com/maps/place/Cotocus/data=!4m7!3m6!1s0x3bae15d538ddf0fd:0xb4c383b64ef508bf!8m2!3d12.9662156!4d77.6067998!16s%2Fg%2F11dyzc93j4!19sChIJ_fDdONUVrjsRvwj1TraDw7Q?authuser=0&hl=en&rclk=1,http://cotocus.com/,"['contact@cotocus.com', 'BIMLA@COTOCUS.COM', 'contact@devopsschool.com']",https://www.linkedin.com/company/cotocus
EchoPx Technologies,"177, 19th Main Rd, A Block, Milk Colony, 2 Stage, Subramanyanagar,2 State, Rajajinagar, Bengaluru, Karnataka 560021 ",09739966977,https://www.google.com/maps/place/EchoPx+Technologies/data=!4m7!3m6!1s0x3bae3d872cee54bf:0x9fcc4287332f59c8!8m2!3d13.0009965!4d77.5505359!16s%2Fg%2F1tdfx4l3!19sChIJv1TuLIc9rjsRyFkvM4dCzJ8?authuser=0&hl=en&rclk=1,https://echopx.com/,['info@echopx.com'],https://in.linkedin.com/company/echopxtechnologies
