Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Focalworks Solutions Pvt. Ltd.,"501, Platinum Techno Park, 501, Plot 17 & 18, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703 ",Not present on google business profiles,https://www.google.com/maps/place/Focalworks+Solutions+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7c14cfa14711d:0x3c7816df7ba52abd!8m2!3d19.0652357!4d72.9957417!16s%2Fg%2F1tf2_w18!19sChIJHXEU-kzB5zsRvSqle98WeDw?authuser=0&hl=en&rclk=1,http://focalworks.com/,"[""first '.' last@focalworks.in"", 'ta****@focalworks.in', 'support@tofler.in', 'corp@focalworks.in']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2D25889EF1F8351FE8FC93596FAEFAA3.d.3724CA97D019CCDC92A6C63EC2AE52A6.e.230"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2D25889EF1F8351FE8FC93596FAEFAA3.d.3724CA97D019CCDC92A6C63EC2AE52A6.e.231"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2D25889EF1F8351FE8FC93596FAEFAA3.d.3724CA97D019CCDC92A6C63EC2AE52A6.e.232"")>],)"
Technobizzar - Website Design & Development Company Navi Mumbai,"A - 407, Om Rachana CHS, Plot - 3, Liberty Housing Society, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703 ",09322991234,https://www.google.com/maps/place/Technobizzar+-+Website+Design+%26+Development+Company+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c0c646eaaac1:0xd95e1427f211b59e!8m2!3d19.0706721!4d72.9979093!16s%2Fg%2F11bt_jkhwm!19sChIJwarqRsbA5zsRnrUR8icUXtk?authuser=0&hl=en&rclk=1,https://technobizzar.com/,"['Email: info@technobizzar.com', 'rohitp001122@gmail.com', 'majhinavimumbai@gmail.com', 'info@technobizzar.com']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.217EAE72025682EF9CD6601928105361.d.BC5BA1ABD8693E3BC579B9A96AECFD98.e.245"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.217EAE72025682EF9CD6601928105361.d.BC5BA1ABD8693E3BC579B9A96AECFD98.e.246"")>],)"
TraceArt Technologies (OPC) Pvt. Ltd.,"Second Floor, Akshar Business Park, Z wing - 2088, Janta Market Rd, APMC Market, Sector 25, Vashi, Navi Mumbai, Maharashtra 400703 ",Not present on google business profiles,https://www.google.com/maps/place/TraceArt+Technologies+%28OPC%29+Pvt.+Ltd./data=!4m7!3m6!1s0x3be7c1ce32ef089b:0xfddadb5397f15d52!8m2!3d19.0841604!4d73.0154547!16s%2Fg%2F11h4bz5q8h!19sChIJmwjvMs7B5zsRUl3xl1Pb2v0?authuser=0&hl=en&rclk=1,https://traceart.co.in/,"['contact@traceart.co.in', 'prashant.patade@traceart.co.in', 'ppatade@gmail.com', 'first_initial}{last}@traceart.co.in']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.575C38500E0B1BF56684C2A68A0BE8F1.d.A5A3674A4F1826A2350E5720FA711BA4.e.267"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.575C38500E0B1BF56684C2A68A0BE8F1.d.A5A3674A4F1826A2350E5720FA711BA4.e.268"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.575C38500E0B1BF56684C2A68A0BE8F1.d.A5A3674A4F1826A2350E5720FA711BA4.e.269"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.575C38500E0B1BF56684C2A68A0BE8F1.d.A5A3674A4F1826A2350E5720FA711BA4.e.270"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.575C38500E0B1BF56684C2A68A0BE8F1.d.A5A3674A4F1826A2350E5720FA711BA4.e.271"")>],)"
Alive Inc - Web Design / Software Development / MLM Software / Ecommerce Website / Mobile App Development,"1st floor, Fantasia Business Park, Nano Wing, F-85, near Inorbit Mall, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703 ",08080850860,https://www.google.com/maps/place/Alive+Inc+-+Web+Design+%2F+Software+Development+%2F+MLM+Software+%2F+Ecommerce+Website+%2F+Mobile+App+Development/data=!4m7!3m6!1s0x3be7c60eef50a4e3:0xe89ad741fdf85133!8m2!3d19.0657409!4d73.0025197!16s%2Fg%2F11f040pm90!19sChIJ46RQ7w7G5zsRM1H4_UHXmug?authuser=0&hl=en&rclk=1,https://aliveinc.in/,['info@aliveinc.in'],"([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2FB2921070FE8D8718215C946C28FE7F.d.791E4B2271D9DFEF99EE4D2F35B516A6.e.294"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2FB2921070FE8D8718215C946C28FE7F.d.791E4B2271D9DFEF99EE4D2F35B516A6.e.295"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2FB2921070FE8D8718215C946C28FE7F.d.791E4B2271D9DFEF99EE4D2F35B516A6.e.296"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.2FB2921070FE8D8718215C946C28FE7F.d.791E4B2271D9DFEF99EE4D2F35B516A6.e.297"")>],)"
Xovient,"817, Vashi Infotech Park, beside joyalukkas jeweller, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703 ",09920037342,https://www.google.com/maps/place/Xovient/data=!4m7!3m6!1s0x3be7c3e43546aaab:0x78652266bb13dd18!8m2!3d19.0650833!4d72.9954092!16s%2Fg%2F1ptxjt6c6!19sChIJq6pGNeTD5zsRGN0Tu2YiZXg?authuser=0&hl=en&rclk=1,https://www.xovient.com/,"['Email: support@xovient.ai', 'accounts@xovient.com', 'sahiltagde99@gmail.com', 'anil.pandey197@gmail.com', 'info@xovient.com', 'support@xovient.ai']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.15E5241D6DEEFD75F5D3217DA89DA6C6.d.EA813F94C6FB6294367C5F43AF8B76D0.e.310"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.15E5241D6DEEFD75F5D3217DA89DA6C6.d.EA813F94C6FB6294367C5F43AF8B76D0.e.311"")>],)"
Fermion Infotech Private Limited,"Plot no 3, J-3032, Akshar Business Park, Sector 25, Vashi, Navi Mumbai, Maharashtra 400703 ",08686203032,https://www.google.com/maps/place/Fermion+Infotech+Private+Limited/data=!4m7!3m6!1s0x3be7c252e81b9e1d:0x692170b1e07612d7!8m2!3d19.0797448!4d73.0137974!16s%2Fg%2F1tftcsw1!19sChIJHZ4b6FLC5zsR1xJ24LFwIWk?authuser=0&hl=en&rclk=1,https://www.fermioninfotech.com/,"['connect@fermion.in', ""first '.' last@fermioninfotech.com""]","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.47CEF5F0BD6041ED94136923EF7827AB.d.A04B44FAA6336C1E348B35A1641DFC9C.e.331"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.47CEF5F0BD6041ED94136923EF7827AB.d.A04B44FAA6336C1E348B35A1641DFC9C.e.332"")>],)"
SMARTe Inc (India Office),"Vishwaroop IT Park, 1101 A, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703 ",Not present on google business profiles,https://www.google.com/maps/place/SMARTe+Inc+%28India+Office%29/data=!4m7!3m6!1s0x3be7c14dad139b1f:0x669e26b5c613fea2!8m2!3d19.0683878!4d73.0077633!16s%2Fg%2F11cs01d_k5!19sChIJH5sTrU3B5zsRov4TxrUmnmY?authuser=0&hl=en&rclk=1,https://www.smarte.pro/,"['shraddha.ambekar@smarteinc.com', 'contactus@smarteinc.com']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.E21836EB4D289BB829E99367B35A83B5.d.B3AA24CD15983A65442B8274695523BC.e.346"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.E21836EB4D289BB829E99367B35A83B5.d.B3AA24CD15983A65442B8274695523BC.e.347"")>],)"
Bombay Softwares - IT Company,"18th Floor, Cyberone, opp. CIDCO Exhibition Centre, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703 ",Not present on google business profiles,https://www.google.com/maps/place/Bombay+Softwares+-+IT+Company/data=!4m7!3m6!1s0x3be7c7a5036f93c7:0x638ba0f319675156!8m2!3d19.067609!4d72.9930147!16s%2Fg%2F11tdcmnj67!19sChIJx5NvA6XH5zsRVlFnGfOgi2M?authuser=0&hl=en&rclk=1,https://www.bombaysoftwares.com/,"['sales@bombaysoftwares.com', ""first '.' last@bombaysoftwares.com""]","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.EE86138E3B53B8413AE6059E76312A93.d.5371A49C7F7E9038554BD00D35DF4E55.e.360"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.EE86138E3B53B8413AE6059E76312A93.d.5371A49C7F7E9038554BD00D35DF4E55.e.361"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.EE86138E3B53B8413AE6059E76312A93.d.5371A49C7F7E9038554BD00D35DF4E55.e.362"")>],)"
TransPacific Software Pvt. Ltd,"3rd floor, Platinum Techno Park, 325, Bhagwan Mahaveer Rd, Sector 30, Vashi, Navi Mumbai, Maharashtra 400703 ",02240127817,https://www.google.com/maps/place/TransPacific+Software+Pvt.+Ltd/data=!4m7!3m6!1s0x3be7c8df7aa56867:0x1b50ef027aa811e8!8m2!3d19.0652231!4d72.9957695!16s%2Fg%2F1v_vrcr8!19sChIJZ2ilet_I5zsR6BGoegLvUBs?authuser=0&hl=en&rclk=1,https://www.transpacific-software.com/contacts.html,"['info@transpacific.com', 'info@transpacific.in', ""first '.' last@transpacific-software.com""]","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.38FADABC791D9701BB42C4814510D1A3.d.42339C7AC847EB350DE66E3A82C25295.e.380"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.38FADABC791D9701BB42C4814510D1A3.d.42339C7AC847EB350DE66E3A82C25295.e.381"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.38FADABC791D9701BB42C4814510D1A3.d.42339C7AC847EB350DE66E3A82C25295.e.368"")>],)"
Sciative - The Pricing Company,"12th Floor, Rupa Sapphire, 15, Sector 18, Vashi, Navi Mumbai, Maharashtra 400703 ",02246040765,https://www.google.com/maps/place/Sciative+-+The+Pricing+Company/data=!4m7!3m6!1s0x3be7c146766a3db7:0x72f3f5fdd6fe9b0a!8m2!3d19.0683005!4d73.0069911!16s%2Fg%2F11g887109f!19sChIJtz1qdkbB5zsRCpv-1v3183I?authuser=0&hl=en&rclk=1,https://sciative.com/,"['info@sciative.com', 'anshu@sciative.com', 'dxxx@sciative.com']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.9DC9D331087D0939BB4AC9F867E66F2E.d.0051107C71E49DCE12655D419193F9D4.e.393"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.9DC9D331087D0939BB4AC9F867E66F2E.d.0051107C71E49DCE12655D419193F9D4.e.394"")>],)"
Accunity Services LLP,"803, The, Ambience Court, opp. RTO Office, Phase 2, Sector 19D, Vashi, Navi Mumbai, Maharashtra 400703 ",09029509904,https://www.google.com/maps/place/Accunity+Services+LLP/data=!4m7!3m6!1s0x3be7c13b337aaae9:0x8f30bcf6c2a47cf8!8m2!3d19.085907!4d73.009119!16s%2Fg%2F11bw7_lyvx!19sChIJ6ap6MzvB5zsR-Hykwva8MI8?authuser=0&hl=en&rclk=1,https://accunityservices.com/,"['rajan@accunityservices.com', 'leads@accunityhr.com', 'Email ID: *****@accunityservices.com', 'contact@accunityservices.com']","([<seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.562BCE881FFE312406D198FC2035396B.d.58CCBE0E2F3E376EEE455703B77E91A5.e.407"")>, <seleniumbase.undetected.webelement.WebElement (session=""fbc828e5ef3c81ecf5b7fe0973e343c9"", element=""f.562BCE881FFE312406D198FC2035396B.d.58CCBE0E2F3E376EEE455703B77E91A5.e.408"")>],)"
