Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Paramine Realtors Pvt Ltd. || Real Estate,"211, Ground Floor, Shantipally, Block BF-42, Kasba. Near Acropolis Mall, Kolkata, West Bengal 700039 ",08335840404,https://www.google.com/maps/place/Paramine+Realtors+Pvt+Ltd.+%7C%7C+Real+Estate/data=!4m7!3m6!1s0x3a0277dfedce3529:0x20dd8fa6ed696933!8m2!3d22.5225593!4d88.3801328!16s%2Fg%2F11qg96b72m!19sChIJKTXO7d93AjoRM2lp7aaP3SA?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['paraminerealtors@gmail.com', 'rajesh_tajmahal@rediffmail.com', 'Email: *****@rediffmail.com', 'munjal.dhanani@ctltrustee.com']",https://in.linkedin.com/in/joy-barik-08b83736b
Urbanzo Homes - Real Estate Development Company,"4 G.J.KHAN ROAD BLOCK-C AL-HAYAT APARTMENT, Kolkata, West Bengal 700039 ",09830749729,https://www.google.com/maps/place/Urbanzo+Homes+-+Real+Estate+Development+Company/data=!4m7!3m6!1s0x3a0277c83d0364df:0xc74bf93ec791f0ec!8m2!3d22.5367243!4d88.3908958!16s%2Fg%2F11hnxdxzxm!19sChIJ32QDPch3AjoR7PCRxz75S8c?authuser=0&hl=en&rclk=1,http://www.urbanzohomes.com/,"['info@urbanzohomes.com', 'shayanalam18@gmail.com', 'info.hiveconstruction@gmail.com', 'gsdeveloperpvtltd@gmail.com']",Not present on google business profiles
Sidus Realty Pvt Ltd,"room 222, 2nd floor, 21, Hemanta Basu Sarani, Lal Dighi, B.B.D. Bagh, Kolkata, West Bengal 700062 ",08240222529,https://www.google.com/maps/place/Sidus+Realty+Pvt+Ltd/data=!4m7!3m6!1s0x3a02771c59c0ec93:0x71a056f569a2eecb!8m2!3d22.5686391!4d88.3490487!16s%2Fg%2F11b826m0d6!19sChIJk-zAWRx3AjoRy-6iafVWoHE?authuser=0&hl=en&rclk=1,https://www.sidusrealty.in/,['sidusrealty@gmail.com'],https://in.linkedin.com/company/sidus-realty-private-limited
Liyaans Properties (Liyans Commerce Pvt Ltd),"RDB BOULEVARD,Unit 4E 4th Floor, Plot - K1, EP Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091 ",03340844084,https://www.google.com/maps/place/Liyaans+Properties+%28Liyans+Commerce+Pvt+Ltd%29/data=!4m7!3m6!1s0x3a0277fd14028af9:0x53ca112efb876c15!8m2!3d22.568704!4d88.4331522!16s%2Fg%2F11bbrhck8y!19sChIJ-YoCFP13AjoRFWyH-y4RylM?authuser=0&hl=en&rclk=1,https://www.liyaans.com/contact-us,"['info@liyaans.com', 'accounts@liyaans.com', '']",https://in.linkedin.com/company/liyaans-properties
Srijan Realty Private Limited,"36/1A, Elgin Rd, Sreepally, Bhowanipore, Kolkata, West Bengal 700020 ",07901629629,https://www.google.com/maps/place/Srijan+Realty+Private+Limited/data=!4m7!3m6!1s0x3a02773da66bcda3:0xe82e52c5d320253!8m2!3d22.5374273!4d88.3505659!16s%2Fg%2F1td9c588!19sChIJo81rpj13AjoRUwIyXSzlgg4?authuser=0&hl=en&rclk=1,http://www.srijanrealty.com/,"['care@srijanrealty.in', 'rna@srijanrealty.com', 'cs@srijanrealty.in', 'cs@srijanrealty.com', 'info@srijanrealty.com']",https://in.linkedin.com/company/srijan-realty-ltd
KOLKATA REAL ESTATE,"B-7/4, Metro, Diamond Park, Joka, Kolkata, West Bengal 700104 ",08910042640,https://www.google.com/maps/place/KOLKATA+REAL+ESTATE/data=!4m7!3m6!1s0x3a027ba7d5f4bfdd:0xbe0c204dc698e80f!8m2!3d22.4512577!4d88.3059606!16s%2Fg%2F11r86d4ql9!19sChIJ3b_01ad7AjoRD-iYxk0gDL4?authuser=0&hl=en&rclk=1,https://kolkatarealestate.co.in/,"['email- info@krishnarealtors.com', 'yestouch@yesbank.in']",https://in.linkedin.com/in/rajnish-tiwari-a89690371
Investcube Realtors LLP,"WHITE HOUSE, 119, Park St, near Apeejay School, Block D, Mullick Bazar, Park Street area, Kolkata, West Bengal 700016 ",03346000123,https://www.google.com/maps/place/Investcube+Realtors+LLP/data=!4m7!3m6!1s0x3a02771dcba55555:0x9358b97634434b71!8m2!3d22.5477187!4d88.3597749!16s%2Fg%2F11f0_b9tjr!19sChIJVVWlyx13AjoRcUtDNHa5WJM?authuser=0&hl=en&rclk=1,http://www.investcube.in/,"['contact@investcube.in', 'deepak@investcube.in']",https://in.linkedin.com/company/investcube-realtors
510 Earth - Real Estate Consultants in Kolkata,"Municipal Premises No. 540, 1st floor, Block-GD, Plot No-50, East Kolkata Township P.O, Rajdanga Main Road, near Gst Bhawan, P.S, Kasba, Kolkata, West Bengal 700107 ",09073338396,https://www.google.com/maps/place/510+Earth+-+Real+Estate+Consultants+in+Kolkata/data=!4m7!3m6!1s0x3a0275747178b8b7:0xe296437f5dcd0662!8m2!3d22.5112635!4d88.3985191!16s%2Fg%2F11qwrstxdk!19sChIJt7h4cXR1AjoRYgbNXX9DluI?authuser=0&hl=en&rclk=1,https://www.510earth.com/,"['510earthdotcom@gmail.com', 'marketing.510earth@gmail.com']",https://in.linkedin.com/in/ranadipbose
Get My Properties,"4th floor, Unit no 4B, Get my properties, Gariahat Shopping complex, 153, Rash Behari Ave, beside Basanti Devi College, Gariahat, Kolkata, West Bengal 700029 ",09330519441,https://www.google.com/maps/place/Get+My+Properties/data=!4m7!3m6!1s0x3a020b004550ed33:0xfe878ef2c5f5d594!8m2!3d22.5194013!4d88.3628306!16s%2Fg%2F11y8f_9_h7!19sChIJM-1QRQALAjoRlNX1xfKOh_4?authuser=0&hl=en&rclk=1,http://www.getmyproperties.com/,"['getmyproperties@getmyproperties.com', 'help@getmyproperties.com', 'info@getmyhousing.com', 'kunalpropertyadvisor45@gmail.com']",https://in.linkedin.com/company/findmypropertydubai?trk=ppro_cprof
BASTUDEVA realty services,"29, Anandapur Rd, Anandapur, East Kolkata Twp, Kolkata, West Bengal 700107 ",08282892929,https://www.google.com/maps/place/BASTUDEVA+realty+services/data=!4m7!3m6!1s0x3a02733df101b151:0xeb91cc666d51c817!8m2!3d22.5138566!4d88.4093188!16s%2Fg%2F11gxwqgd7t!19sChIJUbEB8T1zAjoRF8hRbWbMkes?authuser=0&hl=en&rclk=1,https://instagram.com/bastudeva.realty?igshid=ZDdkNTZiNTM=,"['Bastudeva@gmail.com', 'ROC@ONLINESBS.IN']",https://in.linkedin.com/in/subrata-chakraborty-563289207
"Propstone Realty: Real Estate Broker/Agent in Rajarhat, Kolkata| Chinar Park| Tegharia| Kaikhali| Laketown| Kankurgachi","Ground Floor, 10/8, Chinar Park, Tegharia, Rajarhat, Kolkata, West Bengal 700136 ",09038408007,"https://www.google.com/maps/place/Propstone+Realty:+Real+Estate+Broker%2FAgent+in+Rajarhat,+Kolkata%7C+Chinar+Park%7C+Tegharia%7C+Kaikhali%7C+Laketown%7C+Kankurgachi/data=!4m7!3m6!1s0x39f89f80fcac8bbd:0x82897f52b160f677!8m2!3d22.6248665!4d88.4402321!16s%2Fg%2F11rp_h4pbl!19sChIJvYus_ICf-DkRd_ZgsVJ_iYI?authuser=0&hl=en&rclk=1",https://www.propstonerealty.com/,"['info@propstonerealty.com', 'info@propstonerealty.comc', 'molly@prostonerealty.com']",https://uk.linkedin.com/in/david-rich-jones-0058ba39#:~:text=David%20Rich%2DJones%20%2D%20Richstone%20Properties%20%7C%20LinkedIn
99 kolkata real estate company,"65, No 4 Mukundapur Colony, Dinesh Nagar, Mukundapur, Kolkata, West Bengal 700099 ",07059191482,https://www.google.com/maps/place/99+kolkata+real+estate+company/data=!4m7!3m6!1s0x3a027336d877da49:0x42e9eb8d878918f2!8m2!3d22.4891472!4d88.4037023!16s%2Fg%2F11vydydr3c!19sChIJSdp32DZzAjoR8hiJh43r6UI?authuser=0&hl=en&rclk=1,https://www.99kolkata.com/,"['info@99kolkata.com', 'cafe37kolkata@gmail.com', 'services@99acres.com']",https://in.linkedin.com/in/muklesur-rahaman-3a3273321
Krishna Realtors,"Ground floor, AJ-46, AJ Block, Sector II, Bidhannagar, Kolkata, West Bengal 700091 ",09874462222,https://www.google.com/maps/place/Krishna+Realtors/data=!4m7!3m6!1s0x3a0275e461e1398d:0xfd2684fefa599846!8m2!3d22.5923092!4d88.4278237!16s%2Fg%2F11bw77ts17!19sChIJjTnhYeR1AjoRRphZ-v6EJv0?authuser=0&hl=en&rclk=1,http://www.krishnarealtors.com/,"['email- info@krishnarealtors.com', 'ranawatca@yahoo.co.in', 'marketing@krishnahomes.com', 'jaishrikrishna.realtors@gmail.com']",https://www.linkedin.com/pub/dir/Krishna/Realtors
APEX REALTORS,"5/2B, Ashutosh Chowdary Ave, Ballygunge Park, Ballygunge, Kolkata, West Bengal 700019 ",09073533119,https://www.google.com/maps/place/APEX+REALTORS/data=!4m7!3m6!1s0x3a0277222b843df5:0xd58326730fbe531c!8m2!3d22.5304058!4d88.3666233!16s%2Fg%2F11lmkhd3tj!19sChIJ9T2EKyJ3AjoRHFO-D3Mmg9U?authuser=0&hl=en&rclk=1,https://apexrealtorsindia.com/,"['business@apexrealtor.in', 'inquiry@apexrealtor.in', 'ashok_k_alexander@yahoo.com', 'info@apexindia.in']",https://in.linkedin.com/in/apex-realtors-2313a432
WOW HOME Realtors Pvt. Ltd,"5th Floor, 209 A J C Bose Road Karnani Estate, Room No, 192, Kolkata, West Bengal 700017 ",09830069876,https://www.google.com/maps/place/WOW+HOME+Realtors+Pvt.+Ltd/data=!4m7!3m6!1s0x3a0277821c757355:0xee5a1df7c5b945c9!8m2!3d22.5429347!4d88.361192!16s%2Fg%2F11rn3tnv9c!19sChIJVXN1HIJ3AjoRyUW5xfcdWu4?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@realmarkrealty.in', 'sammu.2200@gmail.com']",https://www.linkedin.com/company/wow-home
Benbox Realty Private Limited,"4th Floor, Astra Towers, Biswa Bangla Sarani, New Town Akankha, More, Kolkata, West Bengal 700161 ",08981000552,https://www.google.com/maps/place/Benbox+Realty+Private+Limited/data=!4m7!3m6!1s0x39f89fc9a2ba7619:0xc20befaa1fba2b5f!8m2!3d22.6204685!4d88.4653279!16s%2Fg%2F11q29vh9zt!19sChIJGXa6osmf-DkRXyu6H6rvC8I?authuser=0&hl=en&rclk=1,http://www.benboxrealty.com/https://www.benboxrealty.com/?utm_source=Google&utm_medium=google&utm_campaign=GMB&utm_id=Benbox+GMB,['benboxrealty@gmail.com'],https://in.linkedin.com/in/benboxrealty
"CT Realtor Estate Agent, Office Space, House, Land, Plots, Flats","EP Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091 ",09734236920,"https://www.google.com/maps/place/CT+Realtor+Estate+Agent,+Office+Space,+House,+Land,+Plots,+Flats/data=!4m7!3m6!1s0x3a0275e4e7af8f3b:0xf319f2e524be57d5!8m2!3d22.5730665!4d88.4343352!16s%2Fg%2F11rvt6ldw!19sChIJO4-v5-R1AjoR1Ve-JOXyGfM?authuser=0&hl=en&rclk=1",https://www.ctrealtorkolkata.com/,"['Email: info.ctrealtor@gmail.com', 'info.ctrealtor@gmail.com']",Not present on google business profiles
Pioneer Property Management Limited. (Sales Office),"4th Floor, Express Tower, 42A, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017 ",03340024002,https://www.google.com/maps/place/Pioneer+Property+Management+Limited.+%28Sales+Office%29/data=!4m7!3m6!1s0x3a02771ed23942a9:0x7293738dd6f7dd11!8m2!3d22.5437299!4d88.3582548!16s%2Fg%2F1tg33mq5!19sChIJqUI50h53AjoREd331o1zk3I?authuser=0&hl=en&rclk=1,http://pioneerproperty.in/,"['hr@pioneerproperty.in', 'info@pioneerproperty.in', 'pramod.jainani@pioneerproperty.in', 'accounts@pioneerproperty.in']",https://in.linkedin.com/company/pioneer
Neelams Realtors. Builders & Developers,"CB 183, Street Number 256, CB Block(Newtown), Action Area I, Newtown, Kolkata, New Town, West Bengal 700107 ",09230081201,https://www.google.com/maps/place/Neelams+Realtors.+Builders+%26+Developers/data=!4m7!3m6!1s0x3a02752541b20a59:0xab749baa58f3e971!8m2!3d22.5778151!4d88.4687985!16s%2Fg%2F11f3qzwwxt!19sChIJWQqyQSV1AjoRcenzWKqbdKs?authuser=0&hl=en&rclk=1,https://neelamsrealtors.in/,"['info@neelamrealtors.com', 'neelamrealtors@gmail.com', 'kapil@neelamgroup.com', 'neelamsrealtors@gmail.com']",https://www.linkedin.com/company/neelamrealtors
Sindhu Real Estate,"FD - 57, FD Block, Sector 3, Bidhannagar, Kolkata, West Bengal 700106 ",07003373494,https://www.google.com/maps/place/Sindhu+Real+Estate/data=!4m7!3m6!1s0x3a0275dccadd90c5:0x30c16b349548c718!8m2!3d22.5840193!4d88.4113196!16s%2Fg%2F1tz6_tjn!19sChIJxZDdytx1AjoRGMdIlTRrwTA?authuser=0&hl=en&rclk=1,https://www.sindhurealestate.com/contact-us/,"['info@sindhurealestate.com', 'Email: info@sindhurealestate.com', 'pcompany33@gmail.com']",https://in.linkedin.com/company/sindhu-real-estate
