Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Monga Properties,"3rd Floor, 3325, Ferozepur Rd, Gurdev Nagar, Ludhiana, Punjab 141001 ",09872888455,https://www.google.com/maps/place/Monga+Properties/data=!4m7!3m6!1s0x391a8309bb0844e9:0xf4c5ab15496ac591!8m2!3d30.8992196!4d75.8249477!16s%2Fg%2F11jcrtr7bb!19sChIJ6UQIuwmDGjkRkcVqSRWrxfQ?authuser=0&hl=en&rclk=1,http://www.mongaproperties.com/,"['contact@mongaproperties.com', 'corp.mails@gmail.com', 'support@mongainfratech.com', 'noidaproperty@yahoo.co.in']",https://in.linkedin.com/in/amit-monga-201321a7
Mirador Realty - Real Estate Agent & Property Dealer in Mohali | Chandigarh,"Third floor, Jubilee Junction, SCO 28, Airport Road, opposite INDIAN SCHOOL OF BUSINESS, Sector 66, Sahibzada Ajit Singh Nagar, Punjab 160062 ",09609000042,https://www.google.com/maps/place/Mirador+Realty+-+Real+Estate+Agent+%26+Property+Dealer+in+Mohali+%7C+Chandigarh/data=!4m7!3m6!1s0x390fefeb5d061985:0xfc42ea8927b311da!8m2!3d30.6719646!4d76.7279492!16s%2Fg%2F11w9fh4779!19sChIJhRkGXevvDzkR2hGzJ4nqQvw?authuser=0&hl=en&rclk=1,https://miradorrealty.com/,"['hello@miradorrealty.com', 'william.simpson@miradorrealestate.com', 'k.saladino@miradorny.com', 'helpdeskclick2property@gmail.com']",https://in.linkedin.com/company/mirador-realty
Punjab Realtors,"Lodhi Club Rd, adjoining GS Memorial School, New BRS Nagar, New Sham Nagar, Shaheed Bhagat Singh Nagar, Ludhiana, Punjab 141012 ",09814200323,https://www.google.com/maps/place/Punjab+Realtors/data=!4m7!3m6!1s0x391a81e17ef444a1:0x2b181ddfe50a4962!8m2!3d30.8768017!4d75.7996375!16s%2Fg%2F11zjx9vcsl!19sChIJoUT0fuGBGjkRYkkK5d8dGCs?authuser=0&hl=en&rclk=1,https://www.punjabrealtors.in/,"['dewasrampunj@gmail.com', 'Kudratdeep Singh Email address is kxxxxxx@webs.com', 'info.winsuresstudio@gmail.com', 'panchmerustudio@gmail.com']",https://in.linkedin.com/company/punjab-realtors
Sekhon Real Estate,"S City Rd, Malakpur Bet, Punjab 142027 ",09872163815,https://www.google.com/maps/place/Sekhon+Real+Estate/data=!4m7!3m6!1s0x391a819debf8e613:0xbd226abc013c2e76!8m2!3d30.9195625!4d75.7414375!16s%2Fg%2F11lh52g8pj!19sChIJE-b4652BGjkRdi48AbxqIr0?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['indersekhonrealtor@gmail.com', 'realtorharmansekhon@gmail', 'ssekhon99@yahoo.ca', 'Realtor.Arvinder@gmail.com']",https://in.linkedin.com/in/sekhon-real-estate-sukhjeet-singh-04a096141
Big Time Realtors -Real Estate Consultant/Commercial Property Dealer/Commercial Leasing Agent/Property Consultant in Ludhiana,"Office no. 13, Upper Ground floor, Novelty Plaza, Ferozepur Rd, opp. Park Plaza Hotel, Bhai Wala Chowk, Ghumar Mandi, Ludhiana, Punjab 141001 ",09041457000,https://www.google.com/maps/place/Big+Time+Realtors+-Real+Estate+Consultant%2FCommercial+Property+Dealer%2FCommercial+Leasing+Agent%2FProperty+Consultant+in+Ludhiana/data=!4m7!3m6!1s0x391a824c398c61eb:0xff62210f3054b7ab!8m2!3d30.9024751!4d75.831334!16s%2Fg%2F11b7lc8yv5!19sChIJ62GMOUyCGjkRq7dUMA8hYv8?authuser=0&hl=en&rclk=1,http://bigtimerealtors.com/,[],Not present on google business profiles
Aanchal Realtors,"1327, 7 phase, near YPS Chowk, Sector 61, Sahibzada Ajit Singh Nagar, Punjab 160062 ",07009315802,https://www.google.com/maps/place/Aanchal+Realtors/data=!4m7!3m6!1s0x390fef9d28cd3857:0x5f8582e8bc6f9fb4!8m2!3d30.7097437!4d76.7280583!16s%2Fg%2F11ssfygz6j!19sChIJVzjNKJ3vDzkRtJ9vvOiChV8?authuser=0&hl=en&rclk=1,https://aanchalrealtors.com/,[],https://in.linkedin.com/in/aanchal-dhuria-3a0a9a279
"SEHDEV PROPERTIES & BUILDERS - Best Property Dealers in Jalandhar, Real Estate Agent, Real Estate Advisor in Jalandhar","main road, Amrit Vihar, Salempur, Jalandhar, Punjab 144004 ",09888343778,"https://www.google.com/maps/place/SEHDEV+PROPERTIES+%26+BUILDERS+-+Best+Property+Dealers+in+Jalandhar,+Real+Estate+Agent,+Real+Estate+Advisor+in+Jalandhar/data=!4m7!3m6!1s0x391a5197ed73d63d:0x5036858595759f6a!8m2!3d31.37874!4d75.557364!16s%2Fg%2F11ry98wmf7!19sChIJPdZz7ZdRGjkRap91lYWFNlA?authuser=0&hl=en&rclk=1",Not present on google business profiles,[],Not present on google business profiles
karam real estate & builders,"200 Feet Rd, near gurudwara shaheedan, opp. sekhon boutique, Phullanwal, Ludhiana, Punjab 141013 ",07696114000,https://www.google.com/maps/place/karam+real+estate+%26+builders/data=!4m7!3m6!1s0x391a8382e3d42695:0xfb64c211ba6476e6!8m2!3d30.8680906!4d75.8205154!16s%2Fg%2F11ll8xv9t7!19sChIJlSbU44KDGjkR5nZkuhHCZPs?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
guru kirpa real estate,"near reliance store, E Block, Shaheed Bhagat Singh Nagar, Ludhiana, Punjab 141001 ",09041110111,https://www.google.com/maps/place/guru+kirpa+real+estate/data=!4m7!3m6!1s0x391a83b786e40983:0x8303eace80d417c2!8m2!3d30.880591!4d75.8140159!16s%2Fg%2F11h7cznhsh!19sChIJgwnkhreDGjkRwhfUgM7qA4M?authuser=0&hl=en&rclk=1,https://linktr.ee/gurukirpaestate,"['er.samarbajaj@gmail.com', 'info@gurukirparealestate.in', 'vankush@gmail.com', 'info@kirpaproperties.com', 'gurukirpaassociates15@gmail.com']",Not present on google business profiles
HRM Real Estate,"HRM, 70L, Mall Rd, Guru Teg Bahadur Nagar, Model Town, Jalandhar, Punjab 144003 ",09056948321,https://www.google.com/maps/place/HRM+Real+Estate/data=!4m7!3m6!1s0x391a5bdc232156c7:0xcb2812f4c175d7d!8m2!3d31.3067061!4d75.5714526!16s%2Fg%2F11yhtk_bwx!19sChIJx1YhI9xbGjkRfV0XTC-Bsgw?authuser=0&hl=en&rclk=1,https://hrmre.ae/,"['hrmredubai@gmail.com', 'office@hrmre.ae']",Not present on google business profiles
Dashmesh Properties,"K-3, S City Main Rd, South City, Ayali Khurd, Punjab 142027 ",09814064456,https://www.google.com/maps/place/Dashmesh+Properties/data=!4m7!3m6!1s0x391a8125c807310d:0x777ee37e87bee1ad!8m2!3d30.9129265!4d75.7675416!16s%2Fg%2F11c209bnx1!19sChIJDTEHyCWBGjkRreG-h37jfnc?authuser=0&hl=en&rclk=1,http://dashmeshproperties.in/,"['dashmesh.2004@gmail.com', 'saledashmeshproperty@gmail.com', 'Contact us NOW @ +91-98140-64456 or +91-98151-89955']",Not present on google business profiles
Narinder Real Estate,"Chandigarh Rd, Rai Colony, Nawanshahr, Punjab 144514 ",09915085166,https://www.google.com/maps/place/Narinder+Real+Estate/data=!4m7!3m6!1s0x390fffc05573aebd:0x40f53eb1fdd04b65!8m2!3d31.1209538!4d76.1338652!16s%2Fg%2F11fqctmqql!19sChIJva5zVcD_DzkRZUvQ_bE-9UA?authuser=0&hl=en&rclk=1,https://wa.link/dbio7a,"['Realtornarinder.s@gmail.com', 'narindersadhray@royalpacific.com', 'inquiry@urbannexa.com.au', 'virknpal@gmail.com']",Not present on google business profiles
Deep & Sons Real Estate Co. (Best Property Dealer & Real Estate Agents),"Booth No. 5, Focal Point Phase 6, Focal Point, Ludhiana, Punjab 141010 ",07402070006,https://www.google.com/maps/place/Deep+%26+Sons+Real+Estate+Co.+%28Best+Property+Dealer+%26+Real+Estate+Agents%29/data=!4m7!3m6!1s0x391a9d6d3aaaaaab:0xba2fba690003b9e5!8m2!3d30.8733778!4d75.9339962!16s%2Fg%2F1tk_mnyk!19sChIJq6qqOm2dGjkR5bkDAGm6L7o?authuser=0&hl=en&rclk=1,https://www.propertyinludhiana.com/,"['dsonrealestate@gmail.com', 'info@ludhianaproperties.in', 'care@omaxe.com', 'sandhu_arch@yahoo.com', 'ludhianapropertydeals@gmail.com', 'namaste@smfgindia.com']",Not present on google business profiles
Thapar real estate & builders,"Main Canal Road, S City Rd, near Elgin cafe, Ludhiana, Jhamat, Punjab 142027 ",08728000572,https://www.google.com/maps/place/Thapar+real+estate+%26+builders/data=!4m7!3m6!1s0x391a8138b019ea23:0x7c98b38d440210dc!8m2!3d30.9060814!4d75.7445409!16s%2Fg%2F11y1m5n5bv!19sChIJI-oZsDiBGjkR3BACRI2zmHw?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
Verma Properties,"1, 100, Lodhi Club Rd, J Block, Housing Board Colony, Bhai Randhir Singh Nagar, Ludhiana, Punjab 141012 ",08360788152,https://www.google.com/maps/place/Verma+Properties/data=!4m7!3m6!1s0x391a819e17381cc7:0xedca261edce547e!8m2!3d30.8807128!4d75.7922248!16s%2Fg%2F11gbw7cf3b!19sChIJxxw4F56BGjkRflTO7WGi3A4?authuser=0&hl=en&rclk=1,http://www.rentedpropertiesludhiana.com/,"['varmapropertiesllc@gmail.com', 'info@vermapropertiesllc.com', 'bvarma1965@gmail.com', 'enquiries.vermaproperties@gmail.com', 'arunkumarverma111@gmail.com', 'ackshproperties@gmail.com']",Not present on google business profiles
Mohali Real Estate,"Shop No 5, Arista Palace, Sunny Enclave, Sahibzada Ajit Singh Nagar, Punjab 140301 ",09990669494,https://www.google.com/maps/place/Mohali+Real+Estate/data=!4m7!3m6!1s0x390ff1007304323d:0x761f6124dea98224!8m2!3d30.7668598!4d76.6768272!16s%2Fg%2F11y37n73rx!19sChIJPTIEcwDxDzkRJIKp3iRhH3Y?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['anmolempire@gmail.com', 'info@thesmilespace.in', 'parveenattri24@gmail.com', 'aeroinframohali@gmail.com', 'realty.options2018@gmail.com', 'northrealtor12@gmail.com', 'malhirealestatehub@gmail.com']",Not present on google business profiles
IMPERIAL REALTORS & IMPERIAL CONSTRUCTION GROUP,"Sco 68, Second floor PR-7, Mohali Airport Rd, Sector 82, Sahibzada Ajit Singh Nagar, Punjab 140306 ",08288068460,https://www.google.com/maps/place/IMPERIAL+REALTORS+%26+IMPERIAL+CONSTRUCTION+GROUP/data=!4m7!3m6!1s0x390feb37e89b70cd:0xd0778e520d2caa!8m2!3d30.6581944!4d76.7368928!16s%2Fg%2F11h5w8k2s3!19sChIJzXCb6DfrDzkRqiwNUo530AA?authuser=0&hl=en&rclk=1,Not present on google business profiles,[],Not present on google business profiles
General Estates,"8-A, Cantt Rd, Atwal House Colony, Choti Baradari, Jalandhar, Punjab 144005 ",09872960666,https://www.google.com/maps/place/General+Estates/data=!4m7!3m6!1s0x391a5ba5883ac303:0xf4aa4dedfc8016cd!8m2!3d31.3056393!4d75.6011335!16s%2Fg%2F11cnpbhr8c!19sChIJA8M6iKVbGjkRzRaA_O1NqvQ?authuser=0&hl=en&rclk=1,http://www.generalestates.in/,"['info@gabltd.com', 'enquiries@general-estates.co.uk', 'krishnan.n.1948@gmail.com', 'ddgadm-dgde@nic.in', 'info@goodestates.com', 'email: jkdirectorestates@gmail.com']",Not present on google business profiles
"Punnu properties and builders Pvt Ltd - Real Estate Agent, Real Estate Consultant, Commercial, Residential","Urban Estate Rd, Phase 1, Urban Estate Dugri, Ludhiana, Punjab 141001 ",09878970777,"https://www.google.com/maps/place/Punnu+properties+and+builders+Pvt+Ltd+-+Real+Estate+Agent,+Real+Estate+Consultant,+Commercial,+Residential/data=!4m7!3m6!1s0x391a825b6797dfdd:0x4cfb98cd542338c3!8m2!3d30.873552!4d75.843318!16s%2Fg%2F11b6dpmb2b!19sChIJ3d-XZ1uCGjkRwzgjVM2Y-0w?authuser=0&hl=en&rclk=1",Not present on google business profiles,['puneetm035@gmail.com'],Not present on google business profiles
Rana and Ashwani Real Estate,"120 Feet Rd, Shastri Nagar, Jalandhar, Punjab 144002 ",Not present on google business profiles,https://www.google.com/maps/place/Rana+and+Ashwani+Real+Estate/data=!4m7!3m6!1s0x391a5bfb95703743:0xaace643cc39231b8!8m2!3d31.3277256!4d75.5459252!16s%2Fg%2F11yr3g73x1!19sChIJQzdwlftbGjkRuDGSwzxkzqo?authuser=0&hl=en&rclk=1,https://sites.google.com/view/rarealestate/,"['CustomerCare@realestate.com.au', 'sales@rarealinfra.com']",Not present on google business profiles
