Company Name,Address,Phone Number,Google business profile link,Website,E-Mail,Linkedin-Link
Tilak Maharashtra Vidyapeeth,"410210, Block J, Raghunath Vihar, Sector 14, Kharghar, Navi Mumbai, Maharashtra 410210 ",09892110892,https://www.google.com/maps/place/Tilak+Maharashtra+Vidyapeeth/data=!4m7!3m6!1s0x3be7c210444a52e3:0x353c5655e695052d!8m2!3d19.0442774!4d73.0739861!16s%2Fg%2F11c0xnpsw_!19sChIJ41JKRBDC5zsRLQWV5lVWPDU?authuser=0&hl=en&rclk=1,http://www.tmv.edu.in/,"['tmvenquiry@tmv.edu.in/tmvenquiry@gmail.com', 'examination@tmv.edu.in', 'studentgrievance@tmv. edu. in', 'japanese@tmv.edu.in', 'tmvadmission_kharghar@yahoo.com', 'tmv_bca_mca@yahoo.com/ bca@tmv.edu.in', 'management@tmv.edu.in/tmvmanagement3063@gmail.com']",https://in.linkedin.com/school/tilak-maharashtra-vidyapeeth/
YMT College,"Institutional Area, Sector -4, Kharghar, Navi Mumbai, Maharashtra 410210 ",02227744408,https://www.google.com/maps/place/YMT+College/data=!4m7!3m6!1s0x3be7c24c78f4b0ab:0x272d62436d412a30!8m2!3d19.0313896!4d73.0611222!16s%2Fm%2F0cr51n0!19sChIJq7D0eEzC5zsRMCpBbUNiLSc?authuser=0&hl=en&rclk=1,http://www.ymtcollegeofmanagement.org/,"['ymtacollege@gmail.com', 'Email-dentalymt@gmail.com', 'drsanjeevyadav22@gmail.com', 'drjaikini@ymtayurvedcollege.org', 'ymthmc01@gmail.com', 'yijasm.ayurved@gmail.com']",https://in.linkedin.com/school/ymt-college-of-management---india/
"Bharati Vidyapeeth College of Engineering, Navi Mumbai","Sector 7, CBD Belapur, Navi Mumbai, Maharashtra 400614 ",02227572140,"https://www.google.com/maps/place/Bharati+Vidyapeeth+College+of+Engineering,+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c24393d763af:0x266652df8009380d!8m2!3d19.0264606!4d73.0550782!16zL20vMGJ6Nmps!19sChIJr2PXk0PC5zsRDTgJgN9SZiY?authuser=0&hl=en&rclk=1",http://bvcoenm.edu.in/,"['principal.bvcoenm@bharatividyapeeth.edu', 'coemumbai@bharatividyapeeth.edu', 'coarcmumbai@bharatividyapeeth.edu', 'dmsbvdu@bharatividyapeeth', ""first '.' last@bvcoenm.edu.in""]",https://in.linkedin.com/school/bharati-vidyapeeth-college-of-engineering-navi-mumbai/
Bharati Vidyapeeth,"23J5+7J6, Bharti Vidyapeeth - Utsav Chowk Rd, Sector 3, Sector 4, Kharghar, Navi Mumbai, Maharashtra 410210 ",02024407131,https://www.google.com/maps/place/Bharati+Vidyapeeth/data=!4m7!3m6!1s0x3be7c3401c5529f1:0xebeecdf96522d1f8!8m2!3d19.0306609!4d73.0590297!16s%2Fg%2F11ghlvxl9x!19sChIJ8SlVHEDD5zsR-NEiZfnN7us?authuser=0&hl=en&rclk=1,https://www.bvuniversity.edu.in/campus/navi-mumbai-campus,"['bvuniversity@bharatividyapeeth.edu', 'seema.gupta@bharatividyapeeth.edu', 'mcpune@bharatividyapeeth.edu', 'soe.admission@bharatividyapeeth.edu', 'coedelhi@bharatividyapeeth.edu', 'studentsupport@bharatividyapeethonline.com', 'imr@bharatividyapeeth.edu', 'support.distance@bharatividyapeeth.edu']",https://www.linkedin.com/company/bharati-vidyapeeth-bharati-vidyapeeth-deemed-university
Rahul Shikshan Prasarak Mandal's Satyagraha Mahavidyalaya,"Plot No 52, Supparak Bhavan, Sector 19, Kharghar, Navi Mumbai, Maharashtra 410210 ",09930958025,https://www.google.com/maps/place/Rahul+Shikshan+Prasarak+Mandal%27s+Satyagraha+Mahavidyalaya/data=!4m7!3m6!1s0x3be7c204e5555555:0xd185bd602684c93a!8m2!3d19.0485414!4d73.0770726!16s%2Fg%2F124t0mkll!19sChIJVVVV5QTC5zsROsmEJmC9hdE?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['mgmccsitkamothe@gmail.com', 'satyagrahacollege@yahoo.com']",https://in.linkedin.com/school/rahul-shikshan-prasarak-mandal-satyagraha-college-of-education-navi-mumbai/
Saraswati Institute of Technology,"Plot No. 46, Sector 5, Near MSEB Sub Station, Kharghar, Navi Mumbai, Maharashtra 410210 ",02227743706,https://www.google.com/maps/place/Saraswati+Institute+of+Technology/data=!4m7!3m6!1s0x3be7c23c3947c8d5:0x872ae3e013e882a5!8m2!3d19.040341!4d73.05906!16s%2Fg%2F11f31304yd!19sChIJ1chHOTzC5zsRpYLoE-DjKoc?authuser=0&hl=en&rclk=1,http://siot.org.in/,"['info@simtrdr.org.in', 'admin@ssasit.ac.in', '0964.prineipal.poly@ gmailcom', 'saraswati.polytechnic @ gmail.com', 'info@sietgzb.ac.in', 'registrarsaraswati@gmail.com']",https://in.linkedin.com/company/saraswati-institute-of-technology
New City International School And Junior College Of Arts Science And Commerce,"Murbi Village, Sector-19, Kharghar, Navi Mumbai, Maharashtra 410210 ",Not present on google business profiles,https://www.google.com/maps/place/New+City+International+School+And+Junior+College+Of+Arts+Science+And+Commerce/data=!4m7!3m6!1s0x3be7c2069dbcead1:0xab610d187a5f87a1!8m2!3d19.0499624!4d73.081337!16s%2Fg%2F11gg5pncs1!19sChIJ0eq8nQbC5zsRoYdfehgNYas?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@ncclondon.ac.uk', 'admissions@symbiosisjrcollege.ac.in']",https://uk.linkedin.com/school/new-city-college-group/
"College of Nursing, Navi Mumbai","Railway station, opp. Kharghar, Sector-7, Belpada, Kharghar, Navi Mumbai, Maharashtra 400614 ",02227565956,"https://www.google.com/maps/place/College+of+Nursing,+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c243f4be5555:0x643bf6aac93ffc16!8m2!3d19.027393!4d73.0552081!16s%2Fg%2F11bzywg_dk!19sChIJVVW-9EPC5zsRFvw_yar2O2Q?authuser=0&hl=en&rclk=1",http://conmumbai.bharatividyapeeth.edu/,"['con.mumbai@bharatividyapeeth.edu', 'principal@mgmudn-nm.edu.in', 'principaltnc@rediffmail.com', 'mgmnewbombaycollegeofnursing@gmail.com', 'saranursing2021@gmail.com']",https://in.linkedin.com/in/dr-vaishali-jadhav-443b9515b
Bharati Vidyapeeth Departmentof of Engineering and Technology,"Sector 3, Belpada, Kharghar, Navi Mumbai, Maharashtra 410210 ",02235086505,https://www.google.com/maps/place/Bharati+Vidyapeeth+Departmentof+of+Engineering+and+Technology/data=!4m7!3m6!1s0x3be7c38a077ce761:0x2133ad39bcf67618!8m2!3d19.0305007!4d73.059006!16s%2Fg%2F11qp82_6t0!19sChIJYed8B4rD5zsRGHb2vDmtMyE?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['bvucoepune@bharatividyapeeth.edu', 'principal.bvcoenm@bharatividyapeeth.edu', 'yclc@bharatividyapeeth.edu', 'con.mumbai@bharatividyapeeth.edu', 'coedelhi@bharatividyapeeth.edu', 'coelpune@bharatividyapeeth.edu']",https://in.linkedin.com/company/bharati-vidyapeeth-deemed-to-be-university-department-of-engineering-and-technology-navi-mumbai
Ashva Education Society,"Office Number. 1 To 3, Devkis Park View, near SBI Bank, Sector No. 10, Sector 10, Kharghar, Navi Mumbai, Maharashtra 410210 ",Not present on google business profiles,https://www.google.com/maps/place/Ashva+Education+Society/data=!4m7!3m6!1s0x3be7c355b7c64a25:0xc76b2aeb78d35d52!8m2!3d19.036448!4d73.0786829!16s%2Fg%2F11n2gzgh9j!19sChIJJUrGt1XD5zsRUl3TeOsqa8c?authuser=0&hl=en&rclk=1,https://nursinginstituteinnavimumbai.business.site/?m=true,"['enquiry@ashvaeducation.org.in', 'learn@ashwa.education', 'ashu.chavan@gmail.com', 'ashwafrica@gmail.com', 'email us at learn@ashwa.education']",https://in.linkedin.com/company/ashwa-education
"SIES College of Arts, Science and Commerce","Sri Chandrasekarendra Saraswati Vidyapuram, Plot I-C, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706 ",02227708371,"https://www.google.com/maps/place/SIES+College+of+Arts,+Science+and+Commerce/data=!4m7!3m6!1s0x3be7c3db6137e8bf:0x9d8f522c406b8521!8m2!3d19.0431337!4d73.0234611!16s%2Fm%2F04gryh0!19sChIJv-g3YdvD5zsRIYVrQCxSj50?authuser=0&hl=en&rclk=1",http://www.siesascn.edu.in/,"['siesce@sies.edu.in', 'siesascs@sies.edu.in', 'irak@sies.edu.in', 'siescentreforexcellence@gmail.com', 'siesice@sies.edu.in']",https://in.linkedin.com/school/sies-college-of-arts-science-&-commerce-sion-w-/
S.K. College of Science and Commerce,"Plot no 31, Sector 25 Next To Seawoods Railway Station, Sector 25, Nerul, Navi Mumbai, Maharashtra 400706 ",02227711481,https://www.google.com/maps/place/S.K.+College+of+Science+and+Commerce/data=!4m7!3m6!1s0x3be7c3bb87cefb85:0xf6fd2f6171bb45f7!8m2!3d19.0218418!4d73.0229889!16s%2Fg%2F1td1sxpw!19sChIJhfvOh7vD5zsR90W7cWEv_fY?authuser=0&hl=en&rclk=1,http://www.skc.ac.in/,"['principal.sksac@somaiya.edu', 'skc.nerul@gmail.com', 'skc. nerul@gmail.com', 'admissions@somaiya.edu', 'skcprince@rediffmail.com']",https://in.linkedin.com/school/tilak-education-societys-s-k-college-of-science-&-commerce-at-nerul-new-mumbai/
Bharati Vidyapeeth Prashala and Junior College,"22HR+9WM Prashala &Junior College, Bharati Vidyapeeth Marg, Sector 3, CBD Belapur, Navi Mumbai, Maharashtra 400614 ",02027562583,https://www.google.com/maps/place/Bharati+Vidyapeeth+Prashala+and+Junior+College/data=!4m7!3m6!1s0x3be7c24b194bb7f5:0x53d4bdf61a422b47!8m2!3d19.0284606!4d73.0423076!16s%2Fg%2F1tjt0d7g!19sChIJ9bdLGUvC5zsRRytCGva91FM?authuser=0&hl=en&rclk=1,http://bvp.bharatividyapeeth.edu/,"['principalbvpjr.com@gmail.com', 'bvemjawhar@redifmail.com', 'bvemsnm@gmail.com', 'jameeldaccani@gmail.com']",https://in.linkedin.com/school/bharati-vidyapeeth-jr-college-cbd/
Dhyangyot Junior College,"23V8+WH5, Sector 12, Kharghar, Navi Mumbai, Maharashtra 410210 ",Not present on google business profiles,https://www.google.com/maps/place/Dhyangyot+Junior+College/data=!4m7!3m6!1s0x3be7c3f8da3d1d7b:0x81d65a2b2f4eaecd!8m2!3d19.0447684!4d73.0664782!16s%2Fg%2F11fhr75bc_!19sChIJex092vjD5zsRza5OLyta1oE?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['XXXX@XXXXXX.XXX', 'class@gmail.com', 'info@dnyanjyotacademy.com']",https://in.linkedin.com/in/pushkar-bandapalle-704603220
Mahatma Gandhi Mission's College of Engineering and Technology,"Plot No. 1, 2, Sion - Panvel Expressway, Sector 18, Kamothe, Navi Mumbai, Maharashtra 410209 ",02227433403,https://www.google.com/maps/place/Mahatma+Gandhi+Mission%27s+College+of+Engineering+and+Technology/data=!4m7!3m6!1s0x3be7e9cc90bd80b7:0xdf4fc9424f9d7f73!8m2!3d19.0163873!4d73.1046578!16s%2Fm%2F0cr50yl!19sChIJt4C9kMzp5zsRc3-dT0LJT98?authuser=0&hl=en&rclk=1,http://www.mgmmumbai.ac.in/,"['principalmgmcen_gsl@yahoo.com', 'mgmccsitkamothe@gmail.com', 'registrar@mgmcen.ac.in', 'mail@mgmcet.ac.in', 'info@mgmedugroup', 'mgmcet@bom3.vsnl.net.in']",https://in.linkedin.com/school/mgmcet/
NSAM Institute of Design (Navi Mumbai),"NSAM ACADEMY-28, Shree Ambika Heritage, near to railway Station, Sector 1, Kharghar, Navi Mumbai, Maharashtra 410210 ",09987802220,https://www.google.com/maps/place/NSAM+Institute+of+Design+%28Navi+Mumbai%29/data=!4m7!3m6!1s0x3be7c327cdecb15f:0x68003686b30d1839!8m2!3d19.0277002!4d73.0607729!16s%2Fg%2F11j5zl20gq!19sChIJX7HszSfD5zsRORgNs4Y2AGg?authuser=0&hl=en&rclk=1,http://nsamacademy.com/Home/apply,"['info@nsamacademy.com', 'Email id, Info@nsamacademy.com', 'nsamacademy5@gmail.com']",https://www.linkedin.com/pulse/fadu-india-cda-nsam-institute-join-forces-shape-future-design-vxk8f
SARASWATI PARAMEDICAL INSTITUTE KHARGHAR,"30 & 31, Plot no F/14, F lane, Block D, Block G, Sector 12, Kharghar, Navi Mumbai, Maharashtra 410210 ",09892569058,https://www.google.com/maps/place/SARASWATI+PARAMEDICAL+INSTITUTE+KHARGHAR/data=!4m7!3m6!1s0x3be7c30bb2550371:0x64b90bac04860c42!8m2!3d19.0418216!4d73.0664197!16s%2Fg%2F11ny1ztww5!19sChIJcQNVsgvD5zsRQgyGBKwLuWQ?authuser=0&hl=en&rclk=1,http://www.saraswatiparamedicalinstitute.in/,"['informationatspi@gmail.com', 'saraswati_dausa@yahoo']",https://www.linkedin.com/company/maa-saraswati-paramedical-institute
Bhakti Vedanta College Of Vedic Education,"Plot No. 2, Hare Krishna Land, opposite Central Park, Sector 23, Kharghar, Navi Mumbai, Maharashtra 410210 ",Not present on google business profiles,https://www.google.com/maps/place/Bhakti+Vedanta+College+Of+Vedic+Education/data=!4m7!3m6!1s0x3be7c33797462b79:0xd4e8c52ef54603ec!8m2!3d19.0534985!4d73.0663774!16s%2Fg%2F11s0pr37s3!19sChIJeStGlzfD5zsR7ANG9S7F6NQ?authuser=0&hl=en&rclk=1,https://vediccollege.org/,"['info@vediccollege.org', 'contact@vediccollege.org', 'info@vedic.ac.in', 'dharmadasa64@gmail.com', 'tcvpdcollege@gmail.com']",https://in.linkedin.com/company/vedic-group-of-institutions
Dnyanjyoti College,"23V8+WH9, Unnamed Road, Sector 12, Kharghar, Navi Mumbai, Maharashtra 410210 ",08976844474,https://www.google.com/maps/place/Dnyanjyoti+College/data=!4m7!3m6!1s0x3be7c3ae19419d57:0x5f9bad7ea1f0fa0a!8m2!3d19.0447872!4d73.0664698!16s%2Fg%2F11f8ngncw6!19sChIJV51BGa7D5zsRCvrwoX6tm18?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['info@dnyanjyoti.com', 'dnyanjyotipune@gmail.com', 'demschooldhanki@gmail.com', 'bedcollegesoygaon@gmail.com', 'dgetsbed@gmail.com', 'dnyanjyotipune@gmail']",https://in.linkedin.com/in/dnyanjyoti-education-neet-jee-cet
National Institute of Fashion Technology,"Plot no. 15, Service Rd, Sector 4, Kharghar, Navi Mumbai, Maharashtra 410210 ",02227747100,https://www.google.com/maps/place/National+Institute+of+Fashion+Technology/data=!4m7!3m6!1s0x3be7cee784e322ad:0x2cb6eb7d37a0d33!8m2!3d19.0298945!4d73.0609512!16s%2Fg%2F1tfc9n9l!19sChIJrSLjhOfO5zsRMw1607duywI?authuser=0&hl=en&rclk=1,http://www.nift.ac.in/mumbai,"['director.varanasi@nift.ac.in', 'director.bengaluru@nift.ac.in', 'info@rishikulvidyapeeth.edu.in', 'nift.kolkata@nift.ac.in', 'first_initial last@nift.ac.in']",https://in.linkedin.com/school/national-institute-of-fashion-technology-india/
"ITM Skills University, Navi Mumbai","Plot 25 & 26 Institutional Area, Sector 4, Kharghar, Mumbai, Maharashtra 410210 ",08433973028,"https://www.google.com/maps/place/ITM+Skills+University,+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c3da3f19d2db:0x5c7077ac7d59acb0!8m2!3d19.0332725!4d73.0639935!16s%2Fg%2F11st8r_21r!19sChIJ29IZP9rD5zsRsKxZfax3cFw?authuser=0&hl=en&rclk=1",http://isu.ac.in/,"['kiranr@itm.edu', 'admissions@isu.ac.in', 'charanjeetk@itm.edu', 'isa@itm.edu', 'executivemba@isu.ac.in']",https://in.linkedin.com/school/itm-group-of-institutions/
Terna Engineering College,"Plot No 12, Sector-22 Opp. Nerul Railway Station W, Phase II, Nerul, Navi Mumbai, Maharashtra 400706 ",02261115444,https://www.google.com/maps/place/Terna+Engineering+College/data=!4m7!3m6!1s0x3be7c3eaaa53c4e3:0x9459161291e7ded5!8m2!3d19.0296134!4d73.0166431!16s%2Fm%2F0zrt0fn!19sChIJ48RTqurD5zsR1d7nkRIWWZQ?authuser=0&hl=en&rclk=1,http://www.ternaengg.ac.in/,"['admission@ternaengg.ac.in', 'contact@ternatrust.org']",https://in.linkedin.com/school/terna-engineering-college/
NMIMS School of Hospitality Management,"Plot No-02, SVKM's NMIMS, Pethapada, Sector 33, Kharghar, Navi Mumbai, Maharashtra 410210 ",09920253177,https://www.google.com/maps/place/NMIMS+School+of+Hospitality+Management/data=!4m7!3m6!1s0x3be7c1f9649fb65d:0xda5e874e780c37b4!8m2!3d19.0644247!4d73.077945!16s%2Fg%2F11c5zd5bgv!19sChIJXbafZPnB5zsRtDcMeE6HXto?authuser=0&hl=en&rclk=1,https://bit.ly/3Nx6keC,"['blanche.dias@nmims.edu', 'enquiry@nmims.edu', 'shefali.joshi@nmims.edu', 'Harikumar.Iyer@sbm.nmims.edu']",https://in.linkedin.com/school/nmims-school-of-hospitality-management/
"NCRD's Sterling Institutes, Nerul, Navi Mumbai","Railway Station, Near, Plot No. 93/ 93A, Sector - 19, Nerul (E, Seawoods, Navi Mumbai, Maharashtra 400706 ",02227722290,"https://www.google.com/maps/place/NCRD%27s+Sterling+Institutes,+Nerul,+Navi+Mumbai/data=!4m7!3m6!1s0x3be7c3b95117e193:0x223ef7aa6f1bb89c!8m2!3d19.0243275!4d73.023405!16s%2Fg%2F12hkt3jrs!19sChIJk-EXUbnD5zsRnLgbb6r3PiI?authuser=0&hl=en&rclk=1",http://www.ncrdsims.edu.in/,"['principal@ncrdsip.com', 'sterlingadmission@gmail.com', 'sterlingpudle@gmail.com', 'enquiry@ncrdsims.edu.in', 'accounts@ncrdsims.edu.in']",https://in.linkedin.com/school/ncrd's-sterling-institute-of-pharmacy---india/
Karnatak Lingayat Education Society,"Plot No, Karnatak Lingayat Education Society, 29, Sector 1 Rd, Sector 3, Kalamboli, Panvel, Navi Mumbai, Maharashtra 410218 ",02227423300,https://www.google.com/maps/place/Karnatak+Lingayat+Education+Society/data=!4m7!3m6!1s0x3be7e9da85986a4f:0x7cc1546c6276d63e!8m2!3d19.0261087!4d73.0970171!16s%2Fg%2F124yl5cg_!19sChIJT2qYhdrp5zsRPtZ2YmxUwXw?authuser=0&hl=en&rclk=1,http://www.klemumbaicollege.com/,"['rlscibgm@gmail.com', 'infodesk@klesooety org', 'infodesk@klesociety.org', 'kleschoolbgm2@gmail.com', 'kleinsankola@gmail.com']",https://cr.linkedin.com/company/karnatak-lingayat-education-society
Institution of Mechanical Engineers,"Hasmukh Bhavan, behind CIDCO, near Hiranandani Park, Sector 4, Kharghar, Navi Mumbai, Maharashtra 410210 ",02227743559,https://www.google.com/maps/place/Institution+of+Mechanical+Engineers/data=!4m7!3m6!1s0x115add904d984359:0xfc1204b4e65cba38!8m2!3d19.0330172!4d73.0643813!16s%2Fg%2F11b5phsqdy!19sChIJWUOYTZDdWhEROLpc5rQEEvw?authuser=0&hl=en&rclk=1,http://www.imeindia.in/,"['enquiries@imeche.org', 'F_Last@imeche.org']",https://uk.linkedin.com/company/institution-of-mechanical-engineers
SIES Graduate School of Technology,"Sri Chandrasekarendra Saraswati Vidyapuram Sector-V, Nerul, Navi Mumbai, Maharashtra 400706 ",02261082400,https://www.google.com/maps/place/SIES+Graduate+School+of+Technology/data=!4m7!3m6!1s0x3be7c3db5e2c85cd:0xef26c52d7d73816e!8m2!3d19.042813!4d73.023078!16s%2Fm%2F04gp_tx!19sChIJzYUsXtvD5zsRboFzfS3FJu8?authuser=0&hl=en&rclk=1,http://siesgst.edu.in/,"['principalgst@sies.edu.in', 'enquiry_gst@siesgst.ac.in', 'irak@sies.edu.in']",https://in.linkedin.com/school/sies-graduate-school-of-technology/
Western College of Commerce & Business Management,"Plot No. 2, Sector 9, Sanpada, Navi Mumbai, Maharashtra 400705 ",02227753226,https://www.google.com/maps/place/Western+College+of+Commerce+%26+Business+Management/data=!4m7!3m6!1s0x3be7c1338fffffff:0x1fdfab4c178a416!8m2!3d19.0597047!4d73.0137265!16s%2Fg%2F1td5k4km!19sChIJ____jzPB5zsRFqR4wbT6_QE?authuser=0&hl=en&rclk=1,http://www.wccbm.ac.in/,[],https://www.wccbm.ac.in/
N R Bhagat College,"Sector 12 Nerul Rd, Dharshana Society, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706 ",Not present on google business profiles,https://www.google.com/maps/place/N+R+Bhagat+College/data=!4m7!3m6!1s0x3be7c3e902834799:0x57412daee5d7ed64!8m2!3d19.0374993!4d73.0134225!16s%2Fg%2F11clvj0h3w!19sChIJmUeDAunD5zsRZO3X5a4tQVc?authuser=0&hl=en&rclk=1,Not present on google business profiles,"['nrbhagatsrcollege@gmail.com', 'XXXX@XXXXXX.XXX']",https://in.linkedin.com/in/riya-gupta-629a14361
